Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
44,2,0.00144459991423673,0.00181979989291168,220,0,1,D,39 10 00 16 CC B8 30 AE 12 0A FA DE D4 35 28 00 00 00 00 00 FF FF 63 98 1A 84 00 00 00 00 00 00,06 3B EE,0,1,1,1,4,0,0,1,0
44,3,0.00217789987070205,0.00254599984979851,217,0,1,D,39 13 00 15 F6 A2 33 12 A0 7B 4D A1 0F 12 78 F0 FF FF FF FF FF 63 F0 A1 E1 00 00 00 00 00 00 00,0C B3 AE,1,1,1,0,0,0,0,1,0
44,4,0.00688809959106607,0.00740929956107327,02D,0,1,E,C4 73 44 05 C4 09 00 90 70 97 58 62 70 52 05 00 08 00 A0 FE FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 68 34 82 83 00 00 00 00 00 00 00 00 00 00,04 5F 69,0,1,1,1,6,0,0,1,0
44,5,0.0156331990718854,0.0161452990425516,219,0,1,E,39 0E 00 20 CB 82 8E 31 B8 82 83 1A 3F 3B 80 55 7B 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 65 16 2C 5A 00 00 00 00 00 00 00 00 00 00 00 00,16 A9 D7,0,1,1,1,6,0,0,1,0
44,6,0.0210413987508105,0.0214214987293132,219,0,1,D,39 0F 00 15 05 2D 8F 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 66 15 2B 03 00 00 00 00 00 00 00,09 07 17,0,1,1,1,2,0,0,1,0
44,7,0.0214274987278884,0.0218036987066227,220,0,1,D,39 10 00 16 DD BD 31 AE 12 0A FA DE D0 35 28 00 00 00 00 00 FF FF 65 03 FB 42 00 00 00 00 00 00,0C 81 96,0,1,1,1,5,1,0,1,0
44,8,0.021809898705186,0.0225100986645663,18E19490,0,1,F,02 88 00 64 64 64 01 00 00 00 FA 12 3D D2 00 00 00 00 00 00 2C 01 2E 01 BD 04 01 00 01 00 00 00 01 00 00 00 47 14 C1 05 7A 05 7F 13 00 00 00 00 95 0C 80 0C 1C 0F ED 0B 13 11 00 15 05 15 00 00,03 82 89,0,1,1,1,3,1,1,1,0
44,9,0.0225161986632543,0.0228883986421073,217,0,1,D,39 13 00 15 5A 0E 34 12 A0 7A 8D 9E 0F 12 78 F0 FF FF FF FF FF 65 2D AF 70 00 00 00 00 00 00 00,0D 1E 14,0,1,1,1,2,0,0,1,0
44,10,0.02692839840131,0.0274485983713766,02D,0,1,E,DB 7A 45 05 C4 09 00 90 70 97 58 62 70 52 05 00 08 00 A0 FE FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 6A 1C 5F 4A 00 00 00 00 00 00 00 00 00 00,1F 9D 60,0,1,1,1,5,1,0,1,0
44,11,0.0274547983700586,0.0276089983618539,212,0,1,8,39 04 06 04 11 13 49 85,1 F3 63,0,1,1,1,5,1,0,1,0
44,12,0.0276151983605359,0.0278032983504374,227,0,1,9,41 00 05 08 00 80 03 43 D3 7B 69 84,0 AB 50,0,1,1,1,7,1,0,1,0
44,13,0.0356971978807223,0.0363532978428395,219,0,1,F,39 0E 01 0F 18 36 FF FF FF FF FF FF FF FF D4 08 BC FD FF 39 0E 00 20 41 F8 8F 31 C8 82 83 1A 3F 39 80 15 7B 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 67 F1 65 A8 00 00 00 00 00 00 00 00 00,0D 18 4E,0,1,1,1,6,0,0,1,0
44,14,0.0368263978136838,0.0369542978060906,0224BA92,0,1,2,6C AC,,,0,0,0,6,0,1,0,1
